event_id,timestamp,vehicle_id,zone_id,event_type,parking_duration,occupancy,capacity,latitude,longitude,temperature,rainfall,day_of_week,is_holiday
E00355408,2026-01-01 05:06:28,V05081,Z018,ENTRY,0,2,45,19.021742,72.853277,25.68,0.0,3,1
E00178668,2026-01-01 05:06:37,V03187,Z012,ENTRY,0,4,147,19.058822,72.917345,25.68,0.0,3,1
E00062765,2026-01-01 05:06:41,V00623,Z005,EXIT,87,5,81,19.06899,72.874698,25.68,0.0,3,1
E00178669,2026-01-01 05:07:02,V03644,Z012,ENTRY,0,5,147,19.058954,72.91812,25.68,0.0,3,1
E00222113,2026-01-01 05:07:11,V02490,Z014,ENTRY,0,5,121,19.12382,72.854659,25.68,0.0,3,1
E00362680,2026-01-01 05:07:14,V03624,Z019,ENTRY,0,4,130,19.034138,72.900329,25.68,0.0,3,1
E00342365,2026-01-01 05:07:30,V03837,Z017,ENTRY,0,3,91,19.071162,72.863306,25.68,0.0,3,1
E00222114,2026-01-01 05:07:31,V03202,Z014,ENTRY,0,6,121,19.122436,72.855211,25.68,0.0,3,1
E00303087,2026-01-01 05:08:29,V01568,Z016,EXIT,24,5,124,19.039676,72.914809,25.68,0.0,3,1
E00178670,2026-01-01 05:08:41,V04499,Z012,ENTRY,0,6,147,19.058321,72.918375,25.68,0.0,3,1
E00163862,2026-01-01 05:08:44,V00328,Z011,ENTRY,0,4,93,19.107052,72.869409,25.68,0.0,3,1
E00092236,2026-01-01 05:09:18,V00485,Z006,ENTRY,0,8,133,19.04323,72.839897,25.68,0.0,3,1
E00389383,2026-01-01 05:09:21,V00079,Z020,ENTRY,0,5,84,19.098947,72.834856,25.68,0.0,3,1
E00389384,2026-01-01 05:09:30,V03407,Z020,ENTRY,0,6,84,19.098017,72.834356,25.68,0.0,3,1
E00008420,2026-01-01 05:09:38,V04077,Z002,ENTRY,0,4,122,19.127314,72.932976,25.68,0.0,3,1
E00163863,2026-01-01 05:10:03,V00499,Z011,ENTRY,0,5,93,19.10766,72.870477,25.68,0.0,3,1
E00025793,2026-01-01 05:10:11,V03989,Z003,ENTRY,0,7,108,19.09309,72.856486,25.68,0.0,3,1
E00025794,2026-01-01 05:10:12,V02602,Z003,EXIT,65,6,108,19.093882,72.856462,25.68,0.0,3,1
E00041269,2026-01-01 05:10:22,V00439,Z004,ENTRY,0,3,82,19.115292,72.862737,25.68,0.0,3,1
E00178671,2026-01-01 05:10:27,V01487,Z012,ENTRY,0,7,147,19.059209,72.91845,25.68,0.0,3,1
E00041270,2026-01-01 05:10:28,V02960,Z004,ENTRY,0,4,82,19.114153,72.862916,25.68,0.0,3,1
E00025795,2026-01-01 05:10:31,V00421,Z003,ENTRY,0,7,108,19.093017,72.857056,25.68,0.0,3,1
E00062766,2026-01-01 05:10:31,V01679,Z005,ENTRY,0,6,81,19.069692,72.874537,25.68,0.0,3,1
E00303088,2026-01-01 05:10:32,V00303,Z016,ENTRY,0,6,124,19.040211,72.915,25.68,0.0,3,1
E00206404,2026-01-01 05:10:40,V01379,Z013,ENTRY,0,6,118,19.132561,72.901197,25.68,0.0,3,1
E00303089,2026-01-01 05:10:41,V04222,Z016,ENTRY,0,7,124,19.039759,72.914238,25.68,0.0,3,1
E00092237,2026-01-01 05:10:50,V00498,Z006,ENTRY,0,9,133,19.043552,72.841267,25.68,0.0,3,1
E00152401,2026-01-01 05:11:02,V01949,Z009,ENTRY,0,1,54,19.114845,72.845863,25.68,0.0,3,1
E00206405,2026-01-01 05:11:06,V04991,Z013,EXIT,157,5,118,19.132233,72.90127,25.68,0.0,3,1
E00222115,2026-01-01 05:11:54,V04647,Z014,ENTRY,0,7,121,19.123197,72.855716,25.68,0.0,3,1
E00126554,2026-01-01 05:11:59,V03749,Z007,ENTRY,0,4,40,19.082643,72.834049,25.68,0.0,3,1
E00163864,2026-01-01 05:12:11,V02454,Z011,ENTRY,0,6,93,19.107078,72.869946,25.68,0.0,3,1
E00000001,2026-01-01 05:12:22,V02568,Z001,ENTRY,0,1,40,19.060464,72.907582,25.68,0.0,3,1
E00152402,2026-01-01 05:12:34,V04429,Z009,ENTRY,0,2,54,19.115991,72.845923,25.68,0.0,3,1
E00135235,2026-01-01 05:12:49,V01853,Z008,ENTRY,0,5,113,19.024603,72.874528,25.68,0.0,3,1
E00342366,2026-01-01 05:13:12,V01650,Z017,ENTRY,0,4,91,19.072951,72.86469,25.68,0.0,3,1
E00062767,2026-01-01 05:14:13,V02189,Z005,ENTRY,0,7,81,19.068975,72.873735,25.68,0.0,3,1
E00303090,2026-01-01 05:14:17,V01148,Z016,ENTRY,0,8,124,19.038698,72.914995,25.68,0.0,3,1
E00259115,2026-01-01 05:14:40,V05191,Z015,ENTRY,0,3,116,19.109628,72.91768,25.68,0.0,3,1
E00259116,2026-01-01 05:15:43,V01880,Z015,ENTRY,0,4,116,19.10971,72.918389,25.68,0.0,3,1
E00135236,2026-01-01 05:16:09,V01000,Z008,ENTRY,0,6,113,19.024407,72.873885,25.68,0.0,3,1
E00303091,2026-01-01 05:16:16,V02808,Z016,ENTRY,0,9,124,19.038677,72.915203,25.68,0.0,3,1
E00303092,2026-01-01 05:16:25,V03135,Z016,ENTRY,0,10,124,19.039802,72.913296,25.68,0.0,3,1
E00222116,2026-01-01 05:16:53,V01741,Z014,ENTRY,0,8,121,19.123328,72.854299,25.68,0.0,3,1
E00041271,2026-01-01 05:16:56,V02132,Z004,ENTRY,0,5,82,19.115712,72.862305,25.68,0.0,3,1
E00041272,2026-01-01 05:17:00,V04376,Z004,ENTRY,0,6,82,19.11384,72.86246,25.68,0.0,3,1
E00062768,2026-01-01 05:17:03,V02459,Z005,ENTRY,0,8,81,19.06833,72.874263,25.68,0.0,3,1
E00222117,2026-01-01 05:17:10,V01975,Z014,EXIT,57,7,121,19.12262,72.855014,25.68,0.0,3,1
E00178672,2026-01-01 05:17:15,V00476,Z012,ENTRY,0,8,147,19.057727,72.91833,25.68,0.0,3,1
E00025796,2026-01-01 05:17:15,V05228,Z003,ENTRY,0,8,108,19.093095,72.857268,25.68,0.0,3,1
E00389385,2026-01-01 05:17:29,V04521,Z020,ENTRY,0,7,84,19.098885,72.833984,25.68,0.0,3,1
E00389386,2026-01-01 05:17:34,V02261,Z020,ENTRY,0,8,84,19.097307,72.833837,25.68,0.0,3,1
E00303093,2026-01-01 05:17:43,V00500,Z016,ENTRY,0,11,124,19.039006,72.915137,25.68,0.0,3,1
E00178673,2026-01-01 05:17:48,V03320,Z012,ENTRY,0,9,147,19.058103,72.91694,25.68,0.0,3,1
E00159527,2026-01-01 05:18:13,V00209,Z010,ENTRY,0,1,41,19.091939,72.897544,25.68,0.0,3,1
E00259117,2026-01-01 05:19:00,V04735,Z015,ENTRY,0,5,116,19.108937,72.917814,25.68,0.0,3,1
E00025797,2026-01-01 05:19:19,V00008,Z003,ENTRY,0,9,108,19.093004,72.857505,25.68,0.0,3,1
E00092238,2026-01-01 05:19:30,V05858,Z006,ENTRY,0,10,133,19.043144,72.840139,25.68,0.0,3,1
E00126555,2026-01-01 05:19:33,V05705,Z007,ENTRY,0,5,40,19.08167,72.833669,25.68,0.0,3,1
E00062769,2026-01-01 05:19:42,V04397,Z005,EXIT,87,7,81,19.068436,72.873091,25.68,0.0,3,1
E00222118,2026-01-01 05:19:43,V03684,Z014,ENTRY,0,8,121,19.123686,72.855717,25.68,0.0,3,1
E00389387,2026-01-01 05:19:52,V02668,Z020,ENTRY,0,9,84,19.098315,72.83348,25.68,0.0,3,1
E00206406,2026-01-01 05:20:11,V02341,Z013,ENTRY,0,6,118,19.133282,72.901867,25.68,0.0,3,1
E00025798,2026-01-01 05:20:24,V02437,Z003,ENTRY,0,10,108,19.092373,72.857229,25.68,0.0,3,1
E00389388,2026-01-01 05:20:26,V00808,Z020,ENTRY,0,10,84,19.098774,72.83459,25.68,0.0,3,1
E00259118,2026-01-01 05:20:29,V00358,Z015,ENTRY,0,6,116,19.109616,72.917302,25.68,0.0,3,1
E00062770,2026-01-01 05:20:34,V03380,Z005,ENTRY,0,8,81,19.069927,72.873094,25.68,0.0,3,1
E00025799,2026-01-01 05:20:46,V03711,Z003,ENTRY,0,11,108,19.094223,72.856122,25.68,0.0,3,1
E00259119,2026-01-01 05:20:51,V04781,Z015,ENTRY,0,7,116,19.109207,72.917875,25.68,0.0,3,1
E00062771,2026-01-01 05:21:27,V03058,Z005,ENTRY,0,9,81,19.06885,72.873142,25.68,0.0,3,1
E00092239,2026-01-01 05:21:27,V02204,Z006,ENTRY,0,11,133,19.04287,72.839714,25.68,0.0,3,1
E00163865,2026-01-01 05:21:30,V03303,Z011,ENTRY,0,7,93,19.107443,72.870883,25.68,0.0,3,1
E00259120,2026-01-01 05:21:31,V05338,Z015,ENTRY,0,8,116,19.109662,72.917686,25.68,0.0,3,1
E00389389,2026-01-01 05:21:42,V05996,Z020,ENTRY,0,11,84,19.098511,72.833511,25.68,0.0,3,1
E00362681,2026-01-01 05:21:44,V00972,Z019,ENTRY,0,5,130,19.034778,72.900154,25.68,0.0,3,1
E00092240,2026-01-01 05:21:53,V00675,Z006,ENTRY,0,12,133,19.043125,72.839807,25.68,0.0,3,1
E00062772,2026-01-01 05:22:02,V01802,Z005,ENTRY,0,10,81,19.068906,72.875036,25.68,0.0,3,1
E00135237,2026-01-01 05:22:05,V04090,Z008,ENTRY,0,7,113,19.023224,72.874212,25.68,0.0,3,1
E00303094,2026-01-01 05:22:37,V00729,Z016,EXIT,22,10,124,19.039005,72.914431,25.68,0.0,3,1
E00000002,2026-01-01 05:22:59,V03876,Z001,ENTRY,0,2,40,19.061363,72.90649,25.68,0.0,3,1
E00092241,2026-01-01 05:23:04,V01080,Z006,EXIT,67,11,133,19.042884,72.840561,25.68,0.0,3,1
E00000003,2026-01-01 05:23:10,V02984,Z001,ENTRY,0,3,40,19.060819,72.907357,25.68,0.0,3,1
E00178674,2026-01-01 05:23:14,V00694,Z012,EXIT,76,8,147,19.057758,72.917576,25.68,0.0,3,1
E00041273,2026-01-01 05:23:58,V05379,Z004,ENTRY,0,7,82,19.113903,72.861174,25.68,0.0,3,1
E00092242,2026-01-01 05:24:04,V04906,Z006,ENTRY,0,12,133,19.04259,72.840663,25.68,0.0,3,1
E00092243,2026-01-01 05:24:17,V02272,Z006,EXIT,66,11,133,19.042667,72.839955,25.68,0.0,3,1
E00362682,2026-01-01 05:24:20,V00364,Z019,ENTRY,0,6,130,19.035491,72.899746,25.68,0.0,3,1
E00163866,2026-01-01 05:24:38,V05381,Z011,ENTRY,0,8,93,19.106181,72.870107,25.68,0.0,3,1
E00178675,2026-01-01 05:25:10,V00716,Z012,ENTRY,0,9,147,19.058695,72.917921,25.68,0.0,3,1
E00362683,2026-01-01 05:25:17,V01724,Z019,ENTRY,0,7,130,19.034203,72.90027,25.68,0.0,3,1
E00008421,2026-01-01 05:25:22,V00937,Z002,ENTRY,0,5,122,19.127991,72.934704,25.68,0.0,3,1
E00389390,2026-01-01 05:25:40,V00365,Z020,ENTRY,0,12,84,19.098093,72.833965,25.68,0.0,3,1
E00025800,2026-01-01 05:26:16,V03144,Z003,ENTRY,0,12,108,19.092722,72.857172,25.68,0.0,3,1
E00092244,2026-01-01 05:26:16,V03467,Z006,ENTRY,0,12,133,19.043537,72.839828,25.68,0.0,3,1
E00152403,2026-01-01 05:26:17,V00633,Z009,ENTRY,0,3,54,19.114923,72.844215,25.68,0.0,3,1
E00178676,2026-01-01 05:26:22,V00792,Z012,ENTRY,0,10,147,19.058424,72.91681,25.68,0.0,3,1
E00126556,2026-01-01 05:26:23,V03702,Z007,EXIT,148,4,40,19.081655,72.832605,25.68,0.0,3,1
E00303095,2026-01-01 05:26:29,V00694,Z016,ENTRY,0,11,124,19.040325,72.913703,25.68,0.0,3,1
E00362684,2026-01-01 05:26:31,V01136,Z019,ENTRY,0,8,130,19.03419,72.898978,25.68,0.0,3,1
E00259121,2026-01-01 05:26:38,V05322,Z015,ENTRY,0,9,116,19.109705,72.917883,25.68,0.0,3,1
E00062773,2026-01-01 05:26:41,V03174,Z005,ENTRY,0,11,81,19.068446,72.873909,25.68,0.0,3,1
E00041274,2026-01-01 05:26:49,V00182,Z004,ENTRY,0,8,82,19.11425,72.861915,25.68,0.0,3,1
E00178677,2026-01-01 05:27:18,V03206,Z012,ENTRY,0,11,147,19.058098,72.916965,25.68,0.0,3,1
E00126557,2026-01-01 05:27:34,V04774,Z007,ENTRY,0,5,40,19.081817,72.834191,25.68,0.0,3,1
E00025801,2026-01-01 05:27:45,V00489,Z003,ENTRY,0,13,108,19.092914,72.85775,25.68,0.0,3,1
E00062774,2026-01-01 05:27:47,V05283,Z005,EXIT,25,10,81,19.068479,72.873787,25.68,0.0,3,1
E00303096,2026-01-01 05:28:09,V00028,Z016,ENTRY,0,12,124,19.040296,72.915135,25.68,0.0,3,1
E00303097,2026-01-01 05:29:17,V01148,Z016,EXIT,15,11,124,19.040353,72.915265,25.68,0.0,3,1
E00008422,2026-01-01 05:29:18,V01798,Z002,ENTRY,0,6,122,19.12796,72.934179,25.68,0.0,3,1
E00389391,2026-01-01 05:29:37,V00200,Z020,ENTRY,0,13,84,19.098657,72.833476,25.68,0.0,3,1
E00008423,2026-01-01 05:30:02,V04376,Z002,ENTRY,0,7,122,19.127748,72.933041,25.68,0.0,3,1
E00259122,2026-01-01 05:30:03,V04164,Z015,ENTRY,0,10,116,19.109895,72.917079,25.68,0.0,3,1
E00062775,2026-01-01 05:30:06,V03762,Z005,ENTRY,0,11,81,19.069184,72.874008,25.68,0.0,3,1
E00222119,2026-01-01 05:30:09,V02211,Z014,ENTRY,0,9,121,19.122359,72.85577,25.68,0.0,3,1
E00178678,2026-01-01 05:30:50,V02529,Z012,EXIT,78,10,147,19.058524,72.918072,25.68,0.0,3,1
E00135238,2026-01-01 05:30:55,V03464,Z008,ENTRY,0,8,113,19.023886,72.875477,25.68,0.0,3,1
E00008424,2026-01-01 05:30:56,V00241,Z002,ENTRY,0,8,122,19.126325,72.933553,25.68,0.0,3,1
E00303098,2026-01-01 05:31:01,V05122,Z016,ENTRY,0,12,124,19.039713,72.914141,25.68,0.0,3,1
E00303099,2026-01-01 05:31:07,V02044,Z016,ENTRY,0,13,124,19.039743,72.914953,25.68,0.0,3,1
E00062776,2026-01-01 05:31:12,V03865,Z005,ENTRY,0,12,81,19.06928,72.874093,25.68,0.0,3,1
E00362685,2026-01-01 05:31:22,V05140,Z019,ENTRY,0,9,130,19.033776,72.899996,25.68,0.0,3,1
E00062777,2026-01-01 05:31:23,V03243,Z005,ENTRY,0,13,81,19.069491,72.873434,25.68,0.0,3,1
E00041275,2026-01-01 05:31:28,V01490,Z004,ENTRY,0,9,82,19.114222,72.861576,25.68,0.0,3,1
E00222120,2026-01-01 05:31:38,V01360,Z014,ENTRY,0,10,121,19.122948,72.854238,25.68,0.0,3,1
E00025802,2026-01-01 05:31:58,V04166,Z003,ENTRY,0,14,108,19.092483,72.857425,25.68,0.0,3,1
E00259123,2026-01-01 05:32:10,V02910,Z015,ENTRY,0,11,116,19.108469,72.91692,25.68,0.0,3,1
E00362686,2026-01-01 05:32:11,V02292,Z019,EXIT,30,8,130,19.035101,72.899247,25.68,0.0,3,1
E00389392,2026-01-01 05:32:13,V00688,Z020,ENTRY,0,14,84,19.098494,72.835218,25.68,0.0,3,1
E00092245,2026-01-01 05:32:25,V03698,Z006,ENTRY,0,13,133,19.042689,72.841257,25.68,0.0,3,1
E00222121,2026-01-01 05:32:31,V03202,Z014,EXIT,25,9,121,19.123235,72.855949,25.68,0.0,3,1
E00041276,2026-01-01 05:33:11,V03850,Z004,ENTRY,0,10,82,19.115039,72.861423,25.68,0.0,3,1
E00159528,2026-01-01 05:33:42,V04079,Z010,ENTRY,0,2,41,19.09138,72.898411,25.68,0.0,3,1
E00259124,2026-01-01 05:33:50,V05030,Z015,ENTRY,0,12,116,19.108499,72.916803,25.68,0.0,3,1
E00222122,2026-01-01 05:33:57,V01863,Z014,ENTRY,0,10,121,19.123551,72.855011,25.68,0.0,3,1
E00222123,2026-01-01 05:34:14,V02958,Z014,EXIT,64,9,121,19.124115,72.855075,25.68,0.0,3,1
E00092246,2026-01-01 05:34:16,V05158,Z006,ENTRY,0,14,133,19.044084,72.841206,25.68,0.0,3,1
E00025803,2026-01-01 05:34:16,V00837,Z003,ENTRY,0,15,108,19.093267,72.856624,25.68,0.0,3,1
E00000004,2026-01-01 05:34:34,V04012,Z001,ENTRY,0,4,40,19.061311,72.908043,25.68,0.0,3,1
E00092247,2026-01-01 05:34:34,V02107,Z006,ENTRY,0,15,133,19.042355,72.841392,25.68,0.0,3,1
E00362687,2026-01-01 05:34:36,V01338,Z019,ENTRY,0,9,130,19.034415,72.899005,25.68,0.0,3,1
E00206407,2026-01-01 05:34:36,V00650,Z013,ENTRY,0,7,118,19.132178,72.902552,25.68,0.0,3,1
E00362688,2026-01-01 05:34:41,V01552,Z019,ENTRY,0,10,130,19.035428,72.899784,25.68,0.0,3,1
E00126558,2026-01-01 05:34:42,V00288,Z007,EXIT,101,4,40,19.082613,72.834111,25.68,0.0,3,1
E00222124,2026-01-01 05:35:00,V05687,Z014,EXIT,32,8,121,19.122863,72.854812,25.68,0.0,3,1
E00178679,2026-01-01 05:35:30,V05612,Z012,ENTRY,0,11,147,19.059244,72.917927,25.68,0.0,3,1
E00303100,2026-01-01 05:35:46,V02593,Z016,ENTRY,0,14,124,19.038741,72.915012,25.68,0.0,3,1
E00062778,2026-01-01 05:35:51,V02974,Z005,EXIT,30,12,81,19.069642,72.874296,25.68,0.0,3,1
E00092248,2026-01-01 05:36:08,V00903,Z006,ENTRY,0,16,133,19.042673,72.840439,25.68,0.0,3,1
E00303101,2026-01-01 05:36:11,V04020,Z016,ENTRY,0,15,124,19.038764,72.913524,25.68,0.0,3,1
E00178680,2026-01-01 05:36:13,V03634,Z012,ENTRY,0,12,147,19.058266,72.91686,25.68,0.0,3,1
E00303102,2026-01-01 05:36:41,V03736,Z016,ENTRY,0,16,124,19.03963,72.914512,25.68,0.0,3,1
E00259125,2026-01-01 05:37:15,V04997,Z015,ENTRY,0,13,116,19.109603,72.917293,25.68,0.0,3,1
E00092249,2026-01-01 05:37:20,V04329,Z006,ENTRY,0,17,133,19.0439,72.839962,25.68,0.0,3,1
E00259126,2026-01-01 05:37:43,V01880,Z015,EXIT,22,12,116,19.108482,72.917048,25.68,0.0,3,1
E00178681,2026-01-01 05:37:51,V04670,Z012,EXIT,36,11,147,19.058769,72.917938,25.68,0.0,3,1
E00008425,2026-01-01 05:38:17,V02717,Z002,ENTRY,0,9,122,19.127927,72.933124,25.68,0.0,3,1
E00178682,2026-01-01 05:38:19,V01539,Z012,ENTRY,0,12,147,19.058491,72.916657,25.68,0.0,3,1
E00206408,2026-01-01 05:38:26,V05317,Z013,EXIT,51,6,118,19.132695,72.900881,25.68,0.0,3,1
E00362689,2026-01-01 05:38:27,V01239,Z019,ENTRY,0,11,130,19.034476,72.899166,25.68,0.0,3,1
E00389393,2026-01-01 05:38:33,V01891,Z020,ENTRY,0,15,84,19.098717,72.833507,25.68,0.0,3,1
E00355409,2026-01-01 05:38:41,V04223,Z018,ENTRY,0,3,45,19.022155,72.851841,25.68,0.0,3,1
E00062779,2026-01-01 05:39:11,V05401,Z005,ENTRY,0,13,81,19.068674,72.873599,25.68,0.0,3,1
E00222125,2026-01-01 05:39:21,V04395,Z014,ENTRY,0,9,121,19.123486,72.854363,25.68,0.0,3,1
E00178683,2026-01-01 05:39:23,V02003,Z012,ENTRY,0,13,147,19.058105,72.916874,25.68,0.0,3,1
E00303103,2026-01-01 05:39:26,V03186,Z016,ENTRY,0,17,124,19.03877,72.914518,25.68,0.0,3,1
E00163867,2026-01-01 05:39:48,V04810,Z011,EXIT,127,7,93,19.106773,72.870972,25.68,0.0,3,1
E00259127,2026-01-01 05:39:50,V03518,Z015,ENTRY,0,13,116,19.110247,72.917231,25.68,0.0,3,1
E00159529,2026-01-01 05:40:06,V05422,Z010,ENTRY,0,3,41,19.091686,72.897147,25.68,0.0,3,1
E00389394,2026-01-01 05:40:35,V05302,Z020,ENTRY,0,16,84,19.097339,72.83496,25.68,0.0,3,1
E00303104,2026-01-01 05:40:56,V02290,Z016,ENTRY,0,18,124,19.039561,72.914986,25.68,0.0,3,1
E00062780,2026-01-01 05:41:00,V00110,Z005,ENTRY,0,14,81,19.069324,72.874299,25.68,0.0,3,1
E00178684,2026-01-01 05:41:07,V03764,Z012,ENTRY,0,14,147,19.059408,72.917421,25.68,0.0,3,1
E00206409,2026-01-01 05:41:07,V00914,Z013,ENTRY,0,7,118,19.13325,72.901264,25.68,0.0,3,1
E00342367,2026-01-01 05:41:09,V01600,Z017,ENTRY,0,5,91,19.071888,72.864713,25.68,0.0,3,1
E00025804,2026-01-01 05:41:17,V02820,Z003,ENTRY,0,16,108,19.093667,72.857671,25.68,0.0,3,1
E00025805,2026-01-01 05:41:38,V04935,Z003,ENTRY,0,17,108,19.093527,72.855841,25.68,0.0,3,1
E00041277,2026-01-01 05:41:46,V04645,Z004,EXIT,36,9,82,19.115036,72.861251,25.68,0.0,3,1
E00222126,2026-01-01 05:41:56,V02566,Z014,ENTRY,0,10,121,19.123889,72.855502,25.68,0.0,3,1
E00008426,2026-01-01 05:42:02,V00253,Z002,EXIT,98,8,122,19.127104,72.934602,25.68,0.0,3,1
E00389395,2026-01-01 05:42:13,V04229,Z020,EXIT,39,15,84,19.097478,72.833928,25.68,0.0,3,1
E00062781,2026-01-01 05:42:22,V01056,Z005,EXIT,51,13,81,19.069632,72.873189,25.68,0.0,3,1
E00303105,2026-01-01 05:43:06,V01716,Z016,ENTRY,0,19,124,19.039893,72.914923,25.68,0.0,3,1
E00008427,2026-01-01 05:43:48,V04009,Z002,ENTRY,0,9,122,19.126447,72.933763,25.68,0.0,3,1
E00206410,2026-01-01 05:43:51,V03799,Z013,EXIT,42,6,118,19.131563,72.900761,25.68,0.0,3,1
E00389396,2026-01-01 05:43:59,V00049,Z020,ENTRY,0,16,84,19.097846,72.833973,25.68,0.0,3,1
E00222127,2026-01-01 05:44:08,V02736,Z014,ENTRY,0,11,121,19.122528,72.854406,25.68,0.0,3,1
E00259128,2026-01-01 05:44:13,V01268,Z015,ENTRY,0,14,116,19.109794,72.918558,25.68,0.0,3,1
E00206411,2026-01-01 05:44:20,V04859,Z013,ENTRY,0,7,118,19.132469,72.901963,25.68,0.0,3,1
E00062782,2026-01-01 05:44:57,V04127,Z005,ENTRY,0,14,81,19.069202,72.873954,25.68,0.0,3,1
E00062783,2026-01-01 05:45:09,V05037,Z005,ENTRY,0,15,81,19.070193,72.873772,25.68,0.0,3,1
E00008428,2026-01-01 05:45:09,V01499,Z002,EXIT,43,8,122,19.127079,72.93379,25.68,0.0,3,1
E00303106,2026-01-01 05:45:28,V03845,Z016,ENTRY,0,20,124,19.039805,72.914704,25.68,0.0,3,1
E00303107,2026-01-01 05:45:32,V00303,Z016,EXIT,35,19,124,19.039923,72.915268,25.68,0.0,3,1
E00062784,2026-01-01 05:45:55,V03486,Z005,ENTRY,0,16,81,19.068351,72.874654,25.68,0.0,3,1
E00092250,2026-01-01 05:46:01,V02893,Z006,ENTRY,0,18,133,19.042569,72.840244,25.68,0.0,3,1
E00163868,2026-01-01 05:46:04,V04914,Z011,EXIT,93,6,93,19.10618,72.871016,25.68,0.0,3,1
E00135239,2026-01-01 05:46:09,V01000,Z008,EXIT,30,7,113,19.023494,72.874773,25.68,0.0,3,1
E00062785,2026-01-01 05:46:41,V03174,Z005,EXIT,20,15,81,19.069245,72.874384,25.68,0.0,3,1
E00362690,2026-01-01 05:46:45,V05608,Z019,ENTRY,0,12,130,19.03381,72.899863,25.68,0.0,3,1
E00222128,2026-01-01 05:46:46,V03106,Z014,ENTRY,0,12,121,19.1236,72.855607,25.68,0.0,3,1
E00126559,2026-01-01 05:46:48,V02346,Z007,ENTRY,0,5,40,19.08223,72.833013,25.68,0.0,3,1
E00062786,2026-01-01 05:47:23,V03243,Z005,EXIT,16,14,81,19.069209,72.874239,25.68,0.0,3,1
E00025806,2026-01-01 05:47:29,V01727,Z003,ENTRY,0,18,108,19.092662,72.857024,25.68,0.0,3,1
E00362691,2026-01-01 05:47:35,V01478,Z019,ENTRY,0,13,130,19.034641,72.900113,25.68,0.0,3,1
E00389397,2026-01-01 05:47:35,V03930,Z020,ENTRY,0,17,84,19.09736,72.834035,25.68,0.0,3,1
E00259129,2026-01-01 05:47:58,V01589,Z015,ENTRY,0,15,116,19.10957,72.917707,25.68,0.0,3,1
E00025807,2026-01-01 05:48:26,V04033,Z003,ENTRY,0,19,108,19.094107,72.857474,25.68,0.0,3,1
E00222129,2026-01-01 05:48:36,V05611,Z014,ENTRY,0,13,121,19.122298,72.854452,25.68,0.0,3,1
E00389398,2026-01-01 05:48:45,V01434,Z020,ENTRY,0,18,84,19.098261,72.83383,25.68,0.0,3,1
E00178685,2026-01-01 05:48:50,V01144,Z012,ENTRY,0,15,147,19.05765,72.918073,25.68,0.0,3,1
E00126560,2026-01-01 05:48:59,V03749,Z007,EXIT,37,4,40,19.082491,72.83371,25.68,0.0,3,1
E00355410,2026-01-01 05:49:11,V02186,Z018,ENTRY,0,4,45,19.021148,72.852203,25.68,0.0,3,1
E00135240,2026-01-01 05:49:23,V04064,Z008,ENTRY,0,8,113,19.023976,72.874876,25.68,0.0,3,1
E00222130,2026-01-01 05:49:55,V00817,Z014,ENTRY,0,14,121,19.122802,72.855858,25.68,0.0,3,1
E00041278,2026-01-01 05:50:00,V04376,Z004,EXIT,33,8,82,19.114412,72.861187,25.68,0.0,3,1
E00206412,2026-01-01 05:50:04,V05829,Z013,ENTRY,0,8,118,19.13272,72.900777,25.68,0.0,3,1
E00178686,2026-01-01 05:50:15,V01072,Z012,ENTRY,0,16,147,19.058653,72.918328,25.68,0.0,3,1
E00303108,2026-01-01 05:50:16,V02808,Z016,EXIT,34,18,124,19.038423,72.913767,25.68,0.0,3,1
E00178687,2026-01-01 05:50:37,V03187,Z012,EXIT,44,15,147,19.057873,72.916847,25.68,0.0,3,1
E00092251,2026-01-01 05:50:45,V03705,Z006,ENTRY,0,19,133,19.042821,72.841352,25.68,0.0,3,1
E00041279,2026-01-01 05:50:49,V02760,Z004,ENTRY,0,9,82,19.114857,72.862496,25.68,0.0,3,1
E00259130,2026-01-01 05:51:12,V00155,Z015,ENTRY,0,16,116,19.108759,72.918155,25.68,0.0,3,1
E00362692,2026-01-01 05:51:15,V01573,Z019,ENTRY,0,14,130,19.035419,72.900073,25.68,0.0,3,1
E00362693,2026-01-01 05:51:16,V01560,Z019,ENTRY,0,15,130,19.035467,72.899969,25.68,0.0,3,1
E00062787,2026-01-01 05:51:38,V01547,Z005,ENTRY,0,15,81,19.068404,72.874104,25.68,0.0,3,1
E00008429,2026-01-01 05:51:38,V02019,Z002,ENTRY,0,9,122,19.126856,72.934151,25.68,0.0,3,1
E00092252,2026-01-01 05:52:04,V04906,Z006,EXIT,28,18,133,19.042801,72.839968,25.68,0.0,3,1
E00389399,2026-01-01 05:52:15,V01710,Z020,ENTRY,0,19,84,19.098844,72.833568,25.68,0.0,3,1
E00303109,2026-01-01 05:53:00,V05044,Z016,ENTRY,0,19,124,19.040288,72.913643,25.68,0.0,3,1
E00355411,2026-01-01 05:53:04,V04228,Z018,ENTRY,0,5,45,19.020567,72.851864,25.68,0.0,3,1
E00303110,2026-01-01 05:53:11,V05114,Z016,ENTRY,0,20,124,19.03963,72.914423,25.68,0.0,3,1
E00062788,2026-01-01 05:53:29,V00757,Z005,ENTRY,0,16,81,19.069629,72.874767,25.68,0.0,3,1
